12.05	57
12.05	62
12	71
12	74
12	75
12	78
12	79
12	86
12	88
12	89
12	90
11.95	94
11.95	95
11.95	96
11.95	97
11.95	98
11.95	99
11.95	100
11.95	101
11.95	103
11.95	104
11.95	105
11.95	107
11.95	108
11.95	109
11.95	110
11.95	111
11.95	113
11.95	114
11.95	115
11.95	116
11.9	117
11.9	118
11.9	119
11.9	120
11.9	121
11.9	122
11.9	124
11.9	125
11.9	126
11.9	127
11.9	128
11.9	129
11.9	130
11.9	131
11.9	132
11.9	133
11.9	134
11.9	135
11.9	136
11.9	137
11.9	138
11.9	139
11.85	140
11.85	141
11.85	142
11.85	143
11.85	144
11.85	145
11.85	146
11.85	147
11.85	148
11.85	149
11.85	150
11.85	151
11.85	152
11.85	153
11.85	154
11.85	155
11.85	156
11.85	157
11.85	158
11.85	159
11.85	160
11.85	161
11.85	162
11.85	163
11.8	164
11.8	165
11.8	166
11.8	167
11.8	168
11.8	169
11.8	170
11.8	171
11.8	172
11.8	173
11.8	174
11.8	175
11.8	176
11.8	177
11.8	178
11.8	179
11.8	180
11.8	181
11.8	182
11.8	183
11.8	184
11.8	185
11.8	186
11.8	187
11.75	188
11.75	189
11.75	190
11.75	191
11.75	192
11.75	193
11.75	194
11.75	195
11.75	196
11.75	197
11.75	198
11.75	199
11.75	200
11.75	201
11.75	202
11.75	203
11.75	204
11.75	205
11.75	206
11.75	207
11.75	208
11.75	209
11.75	210
11.75	211
11.75	212
11.7	213
11.7	214
11.7	215
11.7	216
11.7	217
11.7	218
11.7	219
11.7	220
11.7	221
11.7	222
11.7	223
11.7	224
11.7	225
11.7	226
11.7	227
11.7	228
11.7	229
11.7	230
11.7	231
11.7	232
11.7	233
11.7	234
11.7	235
11.7	236
11.65	237
11.65	238
11.65	239
11.65	240
11.65	241
11.65	242
11.65	243
11.65	244
11.65	245
11.65	246
11.65	247
11.65	248
11.65	249
11.65	250
11.65	251
11.65	252
11.65	253
11.65	254
11.65	255
11.65	256
11.65	257
11.65	258
11.65	259
11.65	260
11.65	261
11.6	262
11.6	263
11.6	264
11.6	265
11.6	266
11.6	267
11.6	268
11.6	269
11.6	270
11.6	271
11.6	272
11.6	273
11.6	274
11.6	275
11.6	276
11.6	277
11.6	278
11.6	279
