35.19545	1
99.74545	1
166.44545	1
241.04545	1
306.19545	1
375.74545	1
433.89545	1
511.64545	1
576.29545	1
649.04545	1
710.89545	1
768.29545	1
829.34545	1
890.89545	1
957.04545	1
1022.89545	1
1090.84545	1
1163.09545	1
1231.94545	1
1304.39545	1
1362.39545	1
1421.44545	1
1500.64545	1
1572.79545	1
1630.09545	1
1703.49545	1
1765.59545	1
1862.99545	1
1922.04545	1
1986.44545	1
2050.14545	1
2130.29545	1
2196.79545	1
2247.39545	1
2326.54545	1
2386.89545	1
2437.29545	1
2495.64545	1
2566.69545	1
2623.79545	1
2695.14545	1
2763.39545	1
2829.34545	1
2890.29545	1
2946.09545	1
3010.89545	1
3080.94545	1
3161.94545	1
3229.99545	1
3294.49545	1
3370.39545	1
3423.79545	1
3491.64545	1
3556.04545	1
3626.39545	1
3690.34545	1
3764.24545	1
3833.59545	1
3895.54545	1
3969.14545	1
4044.24545	1
4121.19545	1
4181.29545	1
4258.64545	1
4318.94545	1
4374.89545	1
4430.04545	1
4499.44545	1
4561.74545	1
4635.94545	1
4711.89545	1
4796.24545	1
4862.74545	1
4928.94545	1
4992.94545	1
34.74507	2
124.59507	2
205.54507	2
295.19507	2
359.99507	2
439.34507	2
527.39507	2
597.19507	2
679.34507	2
769.59507	2
842.49507	2
922.49507	2
990.49507	2
1071.89507	2
1139.74507	2
1219.49507	2
1288.54507	2
1358.74507	2
1439.19507	2
1506.54507	2
1578.49507	2
1668.54507	2
1753.64507	2
1838.79507	2
1905.24507	2
2003.59507	2
2071.74507	2
2151.34507	2
2227.59507	2
2314.59507	2
2396.49507	2
2466.89507	2
2551.44507	2
2617.94507	2
2691.74507	2
2771.49507	2
2849.94507	2
2916.14507	2
3002.14507	2
3079.49507	2
3161.19507	2
3243.44507	2
3328.69507	2
3410.64507	2
3494.04507	2
3573.74507	2
3649.34507	2
3741.24507	2
3859.74507	2
3936.54507	2
4017.49507	2
4078.39507	2
4155.49507	2
4231.09507	2
4309.84507	2
4374.24507	2
4443.99507	2
4518.49507	2
4588.59507	2
4658.49507	2
4738.49507	2
4810.94507	2
4880.09507	2
4964.04507	2
32.34468	3
87.19468	3
157.84468	3
211.99468	3
272.64468	3
335.59468	3
396.49468	3
451.34468	3
519.49468	3
581.99468	3
648.69468	3
716.29468	3
779.09468	3
846.69468	3
903.99468	3
970.24468	3
1026.84468	3
1090.94468	3
1159.39468	3
1218.74468	3
1277.39468	3
1335.74468	3
1403.59468	3
1460.94468	3
1520.24468	3
1579.74468	3
1639.39468	3
1703.94468	3
1756.19468	3
1825.14468	3
1893.09468	3
1957.54468	3
2017.84468	3
2078.89468	3
2135.19468	3
2199.69468	3
2264.39468	3
2334.69468	3
2398.24468	3
2466.14468	3
2534.89468	3
2592.64468	3
2655.99468	3
2718.39468	3
2779.79468	3
2842.44468	3
2893.84468	3
2951.84468	3
3024.24468	3
3081.09468	3
3151.64468	3
3228.19468	3
3286.99468	3
3352.54468	3
3420.69468	3
3483.14468	3
3541.24468	3
3609.49468	3
3662.39468	3
3737.74468	3
3809.54468	3
3864.69468	3
3926.84468	3
3996.24468	3
4060.49468	3
4121.69468	3
4169.49468	3
4229.34468	3
4292.24468	3
4349.49468	3
4411.44468	3
4480.79468	3
4550.09468	3
4614.74468	3
4676.04468	3
4740.24468	3
4805.59468	3
4872.74468	3
4930.64468	3
4990.79468	3
35.54429	4
98.54429	4
175.79429	4
246.64429	4
324.49429	4
401.79429	4
463.99429	4
539.54429	4
601.09429	4
659.74429	4
733.89429	4
807.99429	4
869.64429	4
938.54429	4
1012.74429	4
1071.64429	4
1139.49429	4
1213.14429	4
1275.54429	4
1353.84429	4
1416.64429	4
1495.74429	4
1576.09429	4
1641.09429	4
1715.44429	4
1783.39429	4
1858.69429	4
1915.04429	4
1974.74429	4
2042.44429	4
2115.94429	4
2190.49429	4
2245.89429	4
2325.89429	4
2396.89429	4
2466.49429	4
2528.94429	4
2586.99429	4
2656.39429	4
2723.79429	4
2788.09429	4
2844.89429	4
2911.54429	4
2979.39429	4
3048.89429	4
3116.99429	4
3182.44429	4
3249.74429	4
3309.89429	4
3379.39429	4
3451.09429	4
3525.39429	4
3589.29429	4
3652.24429	4
3715.14429	4
3781.29429	4
3854.49429	4
3927.59429	4
4000.59429	4
4066.04429	4
4124.54429	4
4188.99429	4
4258.69429	4
4332.89429	4
4399.44429	4
4458.34429	4
4526.89429	4
4588.29429	4
4660.39429	4
4734.04429	4
4796.44429	4
4856.14429	4
4920.64429	4
4990.84429	4
34.0439	5
84.5939	5
156.5939	5
211.6939	5
265.3439	5
322.2939	5
391.6439	5
445.6439	5
516.3939	5
575.9939	5
649.7939	5
717.9939	5
787.9939	5
847.1939	5
905.7939	5
968.0939	5
1036.1939	5
1090.2439	5
1167.1939	5
1234.4939	5
1291.4439	5
1361.1439	5
1415.9439	5
1495.0439	5
1547.9939	5
1614.5439	5
1679.7939	5
1744.9439	5
1811.7939	5
1867.6939	5
1943.3439	5
1998.7439	5
2062.0439	5
2129.3939	5
2195.6939	5
2262.0439	5
2325.5939	5
2386.4939	5
2448.2439	5
2514.7939	5
2588.2439	5
2646.6939	5
2704.3439	5
2770.5939	5
2825.1439	5
2883.8939	5
2954.5939	5
3018.7439	5
3079.7939	5
3170.1939	5
3240.2439	5
3293.9939	5
3355.6939	5
3411.4439	5
3481.1439	5
3548.5939	5
3608.8439	5
3665.1439	5
3736.4939	5
3799.7439	5
3872.8439	5
3948.8939	5
4013.7939	5
4075.2939	5
4131.1939	5
4195.3439	5
4261.6939	5
4333.0439	5
4386.4939	5
4451.7439	5
4513.2439	5
4572.8439	5
4641.8439	5
4722.9439	5
4795.2439	5
4855.8939	5
4925.4439	5
4989.9439	5
31.64352	6
91.29352	6
155.69352	6
210.29352	6
271.54352	6
331.29352	6
402.94352	6
463.69352	6
510.44352	6
573.04352	6
649.09352	6
703.29352	6
768.04352	6
820.69352	6
892.29352	6
943.84352	6
1011.54352	6
1070.04352	6
1129.49352	6
1190.34352	6
1253.64352	6
1310.74352	6
1367.04352	6
1419.29352	6
1495.04352	6
1552.39352	6
1612.94352	6
1672.94352	6
1734.69352	6
1802.39352	6
1863.24352	6
1922.84352	6
1987.59352	6
2042.29352	6
2110.59352	6
2188.19352	6
2241.79352	6
2304.14352	6
2374.94352	6
2427.69352	6
2483.29352	6
2542.44352	6
2607.59352	6
2661.69352	6
2719.79352	6
2781.74352	6
2838.84352	6
2891.54352	6
2952.39352	6
3019.59352	6
3080.24352	6
3147.14352	6
3202.44352	6
3264.59352	6
3314.04352	6
3371.54352	6
3418.69352	6
3486.44352	6
3542.94352	6
3604.09352	6
3656.54352	6
3719.59352	6
3786.34352	6
3851.79352	6
3915.19352	6
3977.24352	6
4038.74352	6
4101.54352	6
4160.89352	6
4220.54352	6
4277.84352	6
4338.14352	6
4398.09352	6
4461.14352	6
4516.64352	6
4570.09352	6
4624.54352	6
4681.39352	6
4740.59352	6
4800.09352	6
4858.69352	6
4911.54352	6
4968.79352	6
39.39313	7
109.44313	7
204.39313	7
284.09313	7
359.14313	7
425.99313	7
514.39313	7
594.39313	7
661.59313	7
756.74313	7
835.34313	7
908.84313	7
979.54313	7
1041.79313	7
1119.94313	7
1187.49313	7
1260.79313	7
1335.64313	7
1415.84313	7
1503.04313	7
1582.24313	7
1657.74313	7
1728.69313	7
1828.49313	7
1901.99313	7
2002.14313	7
2073.09313	7
2159.64313	7
2237.59313	7
2314.89313	7
2395.54313	7
2462.54313	7
2547.99313	7
2625.24313	7
2704.29313	7
2779.24313	7
2861.79313	7
2951.49313	7
3026.99313	7
3101.14313	7
3175.39313	7
3257.44313	7
3352.59313	7
3422.04313	7
3493.79313	7
3572.99313	7
3647.44313	7
3725.14313	7
3796.49313	7
3862.94313	7
3949.64313	7
4036.34313	7
4116.84313	7
4196.89313	7
4286.84313	7
4363.89313	7
4443.39313	7
4520.74313	7
4589.19313	7
4670.59313	7
4742.09313	7
4812.14313	7
4891.44313	7
4976.74313	7
32.94274	8
83.29274	8
152.94274	8
207.94274	8
264.29274	8
326.34274	8
379.19274	8
431.39274	8
486.74274	8
545.39274	8
600.74274	8
659.14274	8
727.34274	8
791.09274	8
846.89274	8
905.19274	8
960.74274	8
1027.79274	8
1084.39274	8
1142.39274	8
1201.09274	8
1262.39274	8
1329.44274	8
1382.04274	8
1443.59274	8
1502.54274	8
1573.49274	8
